order_id,user_id,order_date,pay_time,province,channel,order_status,gross_amount,discount_amount,paid_amount
O000279,U00095,2026-04-08,2026-04-08 21:16:00,上海,推荐,paid,131.51,11.53,119.98
O000280,U00513,2026-04-08,2026-04-08 10:06:00,江苏,广告,paid,185.36,31.12,154.24
O000281,U00796,2026-04-08,2026-04-08 13:52:00,浙江,直播,paid,773.94,53.63,720.31
O000282,U00100,2026-04-08,2026-04-08 12:12:00,湖北,自然流量,paid,273.08,21.83,251.25
O000283,U00515,2026-04-08,2026-04-08 21:28:00,广东,广告,paid,562.45,92.45,470.0
O000284,U00640,2026-04-08,2026-04-08 15:30:00,江苏,自然流量,paid,133.95,10.01,123.94
O000285,U00779,2026-04-08,2026-04-08 16:59:00,北京,自然流量,paid,1591.74,127.51,1464.23
O000286,U00776,2026-04-08,2026-04-08 20:24:00,北京,搜索,paid,826.8,141.02,685.78
O000287,U00365,2026-04-08,2026-04-08 11:55:00,江苏,直播,paid,572.22,24.16,548.06
O000288,U00717,2026-04-08,2026-04-08 18:01:00,广东,直播,paid,259.12,5.31,253.81
O000289,U00047,2026-04-08,2026-04-08 10:22:00,江苏,广告,paid,520.05,61.37,458.68
O000290,U00488,2026-04-08,2026-04-08 09:08:00,上海,广告,paid,767.84,111.78,656.06
O000291,U00090,2026-04-08,2026-04-08 15:15:00,广东,搜索,paid,557.31,21.46,535.85
O000292,U00772,2026-04-08,2026-04-08 16:14:00,湖北,广告,paid,456.09,74.99,381.1
O000293,U00682,2026-04-08,2026-04-08 18:55:00,江苏,搜索,paid,341.86,33.75,308.11
O000294,U00590,2026-04-08,2026-04-08 21:51:00,上海,直播,paid,1096.8,149.17,947.63
O000295,U00266,2026-04-08,2026-04-08 18:24:00,浙江,自然流量,paid,342.25,26.98,315.27
O000296,U00319,2026-04-09,2026-04-09 15:06:00,上海,自然流量,paid,744.93,94.01,650.92
O000297,U00552,2026-04-09,2026-04-09 09:38:00,北京,直播,paid,578.76,73.19,505.57
O000298,U00515,2026-04-09,2026-04-09 15:44:00,广东,广告,paid,1351.51,72.57,1278.94
O000299,U00795,2026-04-09,2026-04-09 23:22:00,上海,自然流量,paid,275.58,20.39,255.19
O000300,U00401,2026-04-09,2026-04-09 18:48:00,浙江,自然流量,paid,373.89,13.3,360.59
O000301,U00056,2026-04-09,2026-04-09 12:13:00,四川,直播,paid,89.95,8.74,81.21
O000302,U00767,2026-04-09,2026-04-09 20:27:00,上海,自然流量,paid,411.47,64.74,346.73
O000303,U00173,2026-04-09,2026-04-09 15:25:00,广东,广告,paid,754.6,19.2,735.4
O000304,U00705,2026-04-09,2026-04-09 11:07:00,江苏,推荐,paid,1843.52,145.22,1698.3
O000305,U00601,2026-04-09,2026-04-09 21:19:00,浙江,推荐,paid,90.38,8.81,81.57
O000306,U00102,2026-04-09,2026-04-09 23:04:00,上海,搜索,paid,538.37,78.26,460.11
O000307,U00599,2026-04-09,2026-04-09 13:00:00,广东,推荐,paid,1278.0,62.5,1215.5
O000308,U00322,2026-04-09,2026-04-09 10:07:00,浙江,自然流量,paid,86.62,12.17,74.45
O000309,U00373,2026-04-09,2026-04-09 18:33:00,浙江,广告,paid,1188.89,117.07,1071.82
O000310,U00361,2026-04-09,2026-04-09 14:08:00,浙江,推荐,paid,53.79,3.66,50.13
O000311,U00222,2026-04-09,2026-04-09 16:43:00,湖北,推荐,paid,566.96,52.71,514.25
O000312,U00712,2026-04-09,2026-04-09 19:36:00,广东,自然流量,paid,1131.66,57.51,1074.15
O000313,U00524,2026-04-09,2026-04-09 16:07:00,江苏,推荐,paid,686.52,40.92,645.6
O000314,U00701,2026-04-09,2026-04-09 15:17:00,北京,推荐,paid,345.62,15.0,330.62
O000315,U00127,2026-04-09,2026-04-09 17:35:00,四川,自然流量,paid,155.37,17.33,138.04
O000316,U00102,2026-04-09,2026-04-09 16:00:00,上海,直播,paid,1572.34,180.46,1391.88
O000317,U00731,2026-04-09,2026-04-09 15:43:00,山东,自然流量,paid,379.28,66.72,312.56
O000318,U00724,2026-04-09,2026-04-09 15:19:00,江苏,搜索,paid,538.31,47.61,490.7
O000319,U00090,2026-04-09,2026-04-09 10:10:00,广东,广告,paid,561.98,32.82,529.16
O000320,U00087,2026-04-09,2026-04-09 12:30:00,四川,推荐,paid,836.25,84.79,751.46
O000321,U00702,2026-04-09,2026-04-09 08:45:00,上海,广告,paid,498.87,76.34,422.53
O000322,U00548,2026-04-09,2026-04-09 15:11:00,北京,推荐,paid,374.66,38.88,335.78
O000323,U00433,2026-04-09,2026-04-09 20:13:00,广东,搜索,paid,791.23,95.73,695.5
O000324,U00659,2026-04-09,2026-04-09 08:06:00,广东,搜索,paid,1200.22,101.22,1099.0
O000325,U00203,2026-04-09,2026-04-09 16:14:00,广东,自然流量,paid,418.84,59.94,358.9
O000326,U00384,2026-04-09,2026-04-09 13:08:00,广东,搜索,paid,358.68,55.34,303.34
O000327,U00445,2026-04-09,2026-04-09 14:30:00,广东,自然流量,paid,677.06,16.97,660.09
O000328,U00273,2026-04-09,2026-04-09 20:08:00,浙江,自然流量,paid,290.15,46.74,243.41
O000329,U00111,2026-04-09,2026-04-09 18:27:00,四川,直播,paid,268.26,34.48,233.78
O000330,U00756,2026-04-09,2026-04-09 13:15:00,浙江,自然流量,paid,133.15,5.91,127.24
O000331,U00270,2026-04-10,2026-04-10 12:14:00,浙江,广告,paid,577.72,28.3,549.42
O000332,U00411,2026-04-10,,四川,自然流量,cancelled,945.73,65.29,0.0
O000333,U00345,2026-04-10,2026-04-10 19:45:00,上海,搜索,paid,344.78,22.37,322.41
O000334,U00328,2026-04-10,2026-04-10 11:27:00,上海,直播,paid,517.64,85.6,432.04
O000335,U00504,2026-04-10,2026-04-10 19:47:00,浙江,搜索,paid,298.15,12.18,285.97
O000336,U00761,2026-04-10,2026-04-10 12:40:00,广东,直播,paid,248.96,40.32,208.64
O000337,U00124,2026-04-10,,上海,自然流量,cancelled,831.0,113.06,0.0
O000338,U00739,2026-04-10,2026-04-10 19:57:00,广东,自然流量,paid,671.6,104.35,567.25
O000339,U00645,2026-04-10,2026-04-10 13:38:00,北京,推荐,paid,68.41,10.02,58.39
O000340,U00133,2026-04-10,,山东,搜索,cancelled,362.86,47.01,0.0
O000341,U00449,2026-04-10,2026-04-10 22:32:00,山东,直播,paid,848.97,18.18,830.79
O000342,U00538,2026-04-10,2026-04-10 15:18:00,湖北,自然流量,paid,339.47,9.27,330.2
O000343,U00277,2026-04-10,2026-04-10 12:26:00,上海,直播,paid,959.04,103.47,855.57
O000344,U00302,2026-04-10,2026-04-10 11:46:00,北京,搜索,paid,731.29,91.54,639.75
O000345,U00392,2026-04-10,2026-04-10 14:37:00,广东,广告,paid,602.73,43.33,559.4
O000346,U00771,2026-04-10,2026-04-10 13:12:00,上海,搜索,paid,848.26,127.66,720.6
O000347,U00747,2026-04-10,2026-04-10 12:04:00,四川,自然流量,paid,88.72,4.44,84.28
O000348,U00466,2026-04-10,,湖北,广告,cancelled,300.85,6.58,0.0
O000349,U00394,2026-04-10,2026-04-10 08:50:00,山东,自然流量,paid,335.29,7.43,327.86
O000350,U00754,2026-04-10,2026-04-10 13:19:00,北京,直播,paid,168.6,15.36,153.24
O000351,U00159,2026-04-10,2026-04-10 17:06:00,江苏,自然流量,paid,213.07,7.77,205.3
O000352,U00426,2026-04-10,2026-04-10 20:43:00,北京,自然流量,paid,406.45,26.78,379.67
O000353,U00116,2026-04-10,,广东,搜索,cancelled,298.79,11.63,0.0
O000354,U00045,2026-04-10,2026-04-10 17:39:00,山东,推荐,paid,267.66,33.93,233.73
O000355,U00357,2026-04-10,2026-04-10 10:50:00,四川,直播,paid,475.24,63.59,411.65
O000356,U00400,2026-04-10,2026-04-10 23:27:00,广东,搜索,paid,1006.35,76.9,929.45
O000357,U00424,2026-04-10,2026-04-10 23:34:00,湖北,推荐,paid,56.05,5.95,50.1
O000358,U00236,2026-04-10,2026-04-10 10:15:00,浙江,搜索,paid,413.46,22.78,390.68
O000359,U00209,2026-04-10,2026-04-10 12:18:00,四川,广告,paid,304.04,23.08,280.96
O000360,U00565,2026-04-10,2026-04-10 12:24:00,山东,广告,paid,305.82,53.19,252.63
O000361,U00713,2026-04-10,2026-04-10 15:04:00,广东,广告,paid,783.99,33.4,750.59
O000362,U00482,2026-04-10,2026-04-10 08:18:00,浙江,推荐,paid,576.69,52.5,524.19
O000363,U00062,2026-04-10,2026-04-10 16:58:00,四川,直播,paid,317.93,34.55,283.38
O000364,U00314,2026-04-10,2026-04-10 14:25:00,山东,推荐,paid,671.32,26.87,644.45
O000365,U00225,2026-04-10,2026-04-10 11:06:00,江苏,搜索,paid,1997.48,102.18,1895.3
O000366,U00289,2026-04-10,2026-04-10 09:15:00,四川,自然流量,paid,272.32,29.48,242.84
O000367,U00584,2026-04-10,2026-04-10 20:32:00,北京,推荐,paid,413.39,26.95,386.44
O000368,U00770,2026-04-10,2026-04-10 12:01:00,四川,搜索,paid,52.01,5.23,46.78
O000369,U00392,2026-04-10,2026-04-10 10:45:00,广东,搜索,paid,90.34,14.6,75.74
O000370,U00221,2026-04-10,2026-04-10 12:21:00,北京,直播,paid,319.27,23.83,295.44
O000371,U00639,2026-04-10,2026-04-10 23:06:00,山东,直播,paid,640.83,77.19,563.64
O000372,U00147,2026-04-10,2026-04-10 19:22:00,广东,直播,paid,1472.06,95.42,1376.64
O000373,U00184,2026-04-10,2026-04-10 12:28:00,湖北,推荐,paid,1033.72,123.17,910.55
O000374,U00640,2026-04-10,2026-04-10 09:39:00,江苏,广告,paid,221.99,39.65,182.34
O000375,U00059,2026-04-10,2026-04-10 20:55:00,山东,推荐,paid,1058.08,33.52,1024.56
O000376,U00096,2026-04-10,2026-04-10 20:49:00,上海,搜索,paid,527.67,19.7,507.97
O000377,U00412,2026-04-10,2026-04-10 20:03:00,浙江,搜索,paid,949.47,105.31,844.16
O000378,U00371,2026-04-10,,山东,直播,cancelled,1108.48,143.42,0.0
O000379,U00651,2026-04-10,2026-04-10 14:42:00,上海,自然流量,paid,146.02,23.28,122.74
O000380,U00189,2026-04-10,2026-04-10 13:44:00,上海,直播,paid,801.31,104.34,696.97
O000381,U00585,2026-04-11,2026-04-11 18:00:00,山东,搜索,paid,498.39,75.64,422.75
O000382,U00470,2026-04-11,2026-04-11 12:40:00,北京,广告,paid,215.65,38.41,177.24
O000383,U00593,2026-04-11,2026-04-11 19:01:00,浙江,自然流量,paid,912.81,72.33,840.48
O000384,U00315,2026-04-11,2026-04-11 21:33:00,北京,搜索,paid,587.4,89.58,497.82
O000385,U00344,2026-04-11,2026-04-11 17:54:00,山东,自然流量,paid,39.92,3.58,36.34
O000386,U00697,2026-04-11,2026-04-11 08:39:00,上海,搜索,paid,153.45,5.62,147.83
O000387,U00107,2026-04-11,2026-04-11 22:35:00,广东,搜索,paid,239.97,12.93,227.04
O000388,U00201,2026-04-11,,广东,直播,cancelled,598.99,79.43,0.0
O000389,U00384,2026-04-11,2026-04-11 15:00:00,广东,直播,paid,195.51,32.36,163.15
O000390,U00425,2026-04-11,2026-04-11 14:39:00,四川,自然流量,paid,731.73,128.61,603.12
O000391,U00053,2026-04-11,2026-04-11 13:27:00,上海,直播,paid,477.57,78.64,398.93
O000392,U00728,2026-04-11,2026-04-11 13:20:00,江苏,直播,paid,373.16,23.0,350.16
O000393,U00096,2026-04-11,2026-04-11 12:29:00,上海,自然流量,paid,1809.69,43.52,1766.17
O000394,U00797,2026-04-11,2026-04-11 09:17:00,江苏,搜索,paid,1307.2,187.27,1119.93
O000395,U00114,2026-04-11,2026-04-11 19:58:00,广东,搜索,paid,273.66,8.86,264.8
O000396,U00401,2026-04-11,2026-04-11 20:56:00,浙江,自然流量,paid,440.22,57.22,383.0
O000397,U00462,2026-04-11,2026-04-11 11:21:00,江苏,直播,paid,43.88,6.88,37.0
O000398,U00496,2026-04-11,2026-04-11 08:34:00,上海,广告,paid,266.43,13.55,252.88
O000399,U00118,2026-04-11,2026-04-11 23:12:00,广东,直播,paid,152.33,9.57,142.76
O000400,U00357,2026-04-11,2026-04-11 16:11:00,四川,推荐,paid,513.99,86.13,427.86
O000401,U00735,2026-04-11,2026-04-11 21:56:00,山东,搜索,paid,166.27,22.53,143.74
O000402,U00611,2026-04-11,2026-04-11 10:28:00,广东,推荐,paid,172.43,13.77,158.66
O000403,U00035,2026-04-11,2026-04-11 18:27:00,广东,广告,paid,260.0,12.68,247.32
O000404,U00367,2026-04-11,2026-04-11 08:45:00,广东,自然流量,paid,47.99,3.41,44.58
O000405,U00477,2026-04-11,2026-04-11 11:35:00,广东,推荐,paid,258.07,26.93,231.14
O000406,U00623,2026-04-11,2026-04-11 18:52:00,北京,广告,paid,766.9,108.13,658.77
O000407,U00202,2026-04-11,2026-04-11 18:37:00,四川,自然流量,paid,235.85,11.18,224.67
O000408,U00591,2026-04-11,2026-04-11 09:21:00,北京,自然流量,paid,1772.12,289.45,1482.67
O000409,U00072,2026-04-11,2026-04-11 18:31:00,山东,搜索,paid,580.09,48.76,531.33
O000410,U00403,2026-04-11,,山东,搜索,cancelled,504.28,18.38,0.0
O000411,U00011,2026-04-11,,浙江,自然流量,cancelled,1232.16,202.64,0.0
O000412,U00705,2026-04-11,2026-04-11 16:44:00,江苏,直播,paid,999.47,149.92,849.55
O000413,U00142,2026-04-11,2026-04-11 21:40:00,山东,推荐,paid,55.85,9.75,46.1
O000414,U00126,2026-04-11,2026-04-11 15:05:00,江苏,搜索,paid,463.56,63.48,400.08
O000415,U00304,2026-04-11,2026-04-11 22:52:00,四川,推荐,paid,423.33,53.88,369.45
O000416,U00500,2026-04-11,2026-04-11 22:41:00,四川,自然流量,paid,276.07,47.24,228.83
O000417,U00517,2026-04-11,2026-04-11 13:43:00,浙江,自然流量,paid,636.66,41.04,595.62
O000418,U00592,2026-04-11,2026-04-11 19:16:00,山东,推荐,paid,840.37,88.19,752.18
O000419,U00564,2026-04-11,2026-04-11 19:06:00,山东,自然流量,paid,199.78,18.1,181.68
O000420,U00194,2026-04-11,2026-04-11 15:07:00,四川,搜索,paid,435.78,12.19,423.59
O000421,U00055,2026-04-11,2026-04-11 20:25:00,四川,直播,paid,211.75,25.25,186.5
O000422,U00226,2026-04-11,2026-04-11 17:46:00,湖北,推荐,paid,371.78,45.32,326.46
O000423,U00313,2026-04-11,2026-04-11 08:42:00,四川,直播,paid,244.58,22.71,221.87
O000424,U00343,2026-04-11,,四川,自然流量,cancelled,949.68,56.6,0.0
O000425,U00018,2026-04-11,,江苏,推荐,cancelled,465.2,64.1,0.0
O000426,U00753,2026-04-11,2026-04-11 18:57:00,上海,搜索,paid,288.68,22.06,266.62
O000427,U00680,2026-04-11,2026-04-11 12:26:00,山东,直播,paid,345.29,42.25,303.04
O000428,U00676,2026-04-11,2026-04-11 10:12:00,四川,广告,paid,425.94,33.01,392.93
O000429,U00387,2026-04-11,,广东,推荐,cancelled,815.48,61.83,0.0
O000430,U00604,2026-04-11,,四川,搜索,cancelled,59.62,9.15,0.0
O000431,U00466,2026-04-11,2026-04-11 22:43:00,湖北,推荐,paid,1031.73,133.8,897.93
O000432,U00297,2026-04-11,2026-04-11 14:18:00,广东,推荐,paid,280.25,25.96,254.29
O000433,U00127,2026-04-11,2026-04-11 12:05:00,四川,自然流量,paid,485.75,78.01,407.74
O000434,U00147,2026-04-11,2026-04-11 15:51:00,广东,广告,paid,127.17,21.53,105.64
O000435,U00396,2026-04-11,,湖北,搜索,cancelled,369.14,17.62,0.0
O000436,U00331,2026-04-11,2026-04-11 22:34:00,湖北,直播,paid,460.28,77.48,382.8
O000437,U00448,2026-04-11,2026-04-11 21:29:00,广东,自然流量,paid,430.52,40.87,389.65
O000438,U00421,2026-04-11,2026-04-11 15:37:00,上海,搜索,paid,58.33,9.63,48.7
O000439,U00131,2026-04-11,2026-04-11 09:05:00,山东,推荐,paid,564.89,58.12,506.77
O000440,U00100,2026-04-11,2026-04-11 09:44:00,湖北,直播,paid,626.38,63.72,562.66
O000441,U00148,2026-04-11,,山东,推荐,cancelled,506.31,90.26,0.0
O000442,U00497,2026-04-11,2026-04-11 14:06:00,江苏,推荐,paid,486.55,17.27,469.28
O000443,U00518,2026-04-11,2026-04-11 16:52:00,山东,搜索,paid,498.23,28.69,469.54
O000444,U00450,2026-04-11,2026-04-11 13:32:00,上海,直播,paid,607.49,76.05,531.44
O000445,U00560,2026-04-11,2026-04-11 20:24:00,四川,自然流量,paid,144.48,18.32,126.16
O000446,U00110,2026-04-11,2026-04-11 17:02:00,山东,搜索,paid,295.82,6.44,289.38
O000447,U00673,2026-04-11,2026-04-11 14:22:00,山东,推荐,paid,855.54,85.64,769.9
O000448,U00538,2026-04-11,2026-04-11 12:17:00,湖北,搜索,paid,458.84,42.91,415.93
O000449,U00675,2026-04-11,2026-04-11 16:08:00,浙江,搜索,paid,1676.4,169.51,1506.89
O000450,U00603,2026-04-11,2026-04-11 15:06:00,山东,广告,paid,481.98,66.16,415.82
O000451,U00512,2026-04-11,2026-04-11 10:03:00,山东,广告,paid,1609.3,140.35,1468.95
O000452,U00118,2026-04-11,2026-04-11 18:06:00,广东,自然流量,paid,238.95,40.09,198.86
O000453,U00387,2026-04-11,2026-04-11 14:47:00,广东,自然流量,paid,303.78,19.98,283.8
O000454,U00542,2026-04-11,2026-04-11 19:49:00,山东,直播,paid,51.19,8.34,42.85
O000455,U00560,2026-04-11,2026-04-11 23:32:00,四川,直播,paid,305.5,33.99,271.51
O000456,U00634,2026-04-11,2026-04-11 11:07:00,江苏,直播,paid,577.33,59.33,518.0
O000457,U00053,2026-04-11,2026-04-11 10:55:00,上海,推荐,paid,522.62,69.26,453.36
O000458,U00295,2026-04-11,2026-04-11 16:41:00,广东,自然流量,paid,351.4,33.51,317.89
O000459,U00784,2026-04-11,2026-04-11 09:22:00,湖北,自然流量,paid,1896.37,251.26,1645.11
O000460,U00427,2026-04-11,2026-04-11 11:02:00,浙江,推荐,paid,565.01,76.69,488.32
O000461,U00231,2026-04-11,2026-04-11 14:34:00,北京,推荐,paid,483.87,69.57,414.3
O000462,U00389,2026-04-11,2026-04-11 21:35:00,浙江,推荐,paid,352.5,14.11,338.39
O000463,U00449,2026-04-11,2026-04-11 21:47:00,山东,自然流量,paid,831.14,17.96,813.18
O000464,U00550,2026-04-11,,上海,推荐,cancelled,101.72,4.1,0.0
O000465,U00045,2026-04-11,2026-04-11 14:31:00,山东,搜索,paid,526.31,31.6,494.71
O000466,U00366,2026-04-11,2026-04-11 15:33:00,四川,直播,paid,1165.98,77.92,1088.06
O000467,U00327,2026-04-11,2026-04-11 14:58:00,湖北,推荐,paid,211.55,13.7,197.85
O000468,U00534,2026-04-11,2026-04-11 15:44:00,江苏,自然流量,paid,236.61,6.09,230.52
O000469,U00783,2026-04-11,2026-04-11 10:03:00,山东,搜索,paid,216.66,14.75,201.91
O000470,U00625,2026-04-11,2026-04-11 21:34:00,广东,搜索,paid,166.26,8.23,158.03
O000471,U00624,2026-04-11,2026-04-11 09:51:00,上海,直播,paid,1179.51,104.28,1075.23
O000472,U00398,2026-04-11,,上海,广告,cancelled,227.07,25.19,0.0
O000473,U00391,2026-04-11,,广东,搜索,cancelled,293.23,18.74,0.0
O000474,U00556,2026-04-11,2026-04-11 08:07:00,北京,搜索,paid,262.83,38.16,224.67
O000475,U00329,2026-04-12,2026-04-12 23:40:00,上海,直播,paid,567.69,99.09,468.6
O000476,U00224,2026-04-12,2026-04-12 16:16:00,四川,搜索,paid,557.12,27.17,529.95
O000477,U00131,2026-04-12,2026-04-12 09:35:00,山东,自然流量,paid,896.66,101.13,795.53
O000478,U00063,2026-04-12,,上海,广告,cancelled,1198.8,69.43,0.0
O000479,U00381,2026-04-12,2026-04-12 19:21:00,北京,直播,paid,778.1,56.21,721.89
O000480,U00668,2026-04-12,,江苏,搜索,cancelled,382.55,64.59,0.0
O000481,U00624,2026-04-12,2026-04-12 12:24:00,上海,自然流量,paid,1133.39,141.82,991.57
O000482,U00665,2026-04-12,2026-04-12 23:42:00,浙江,自然流量,paid,1651.17,243.9,1407.27
O000483,U00452,2026-04-12,2026-04-12 15:29:00,上海,搜索,paid,58.79,10.37,48.42
O000484,U00119,2026-04-12,2026-04-12 12:59:00,北京,推荐,paid,683.07,59.44,623.63
O000485,U00796,2026-04-12,2026-04-12 21:26:00,浙江,广告,paid,350.84,13.64,337.2
O000486,U00152,2026-04-12,2026-04-12 11:08:00,山东,推荐,paid,877.67,148.17,729.5
O000487,U00442,2026-04-12,2026-04-12 19:08:00,江苏,自然流量,paid,1032.64,170.06,862.58
O000488,U00571,2026-04-12,2026-04-12 09:04:00,山东,自然流量,paid,265.33,47.51,217.82
O000489,U00364,2026-04-12,2026-04-12 13:46:00,北京,广告,paid,625.96,26.0,599.96
O000490,U00522,2026-04-12,2026-04-12 13:32:00,山东,自然流量,paid,221.8,15.81,205.99
O000491,U00287,2026-04-12,2026-04-12 21:18:00,北京,广告,paid,260.26,27.08,233.18
O000492,U00327,2026-04-12,,湖北,直播,cancelled,377.62,60.7,0.0
O000493,U00356,2026-04-12,2026-04-12 16:38:00,浙江,搜索,paid,164.99,28.09,136.9
O000494,U00238,2026-04-12,2026-04-12 14:00:00,浙江,推荐,paid,432.26,71.07,361.19
O000495,U00027,2026-04-12,2026-04-12 23:16:00,湖北,搜索,paid,1237.42,200.74,1036.68
O000496,U00141,2026-04-12,2026-04-12 10:20:00,湖北,广告,paid,950.16,52.82,897.34
O000497,U00344,2026-04-12,2026-04-12 21:06:00,山东,自然流量,paid,173.58,29.15,144.43
O000498,U00534,2026-04-12,2026-04-12 20:55:00,江苏,搜索,paid,436.6,25.91,410.69
O000499,U00690,2026-04-12,2026-04-12 10:33:00,四川,自然流量,paid,275.19,14.25,260.94
O000500,U00768,2026-04-12,2026-04-12 20:40:00,广东,自然流量,paid,358.91,46.69,312.22
O000501,U00654,2026-04-12,2026-04-12 17:26:00,江苏,搜索,paid,1355.8,74.61,1281.19
O000502,U00334,2026-04-12,2026-04-12 12:49:00,上海,自然流量,paid,157.98,13.22,144.76
O000503,U00501,2026-04-12,2026-04-12 09:35:00,北京,推荐,paid,391.09,56.81,334.28
O000504,U00268,2026-04-12,2026-04-12 09:19:00,江苏,推荐,paid,883.62,107.63,775.99
O000505,U00227,2026-04-12,2026-04-12 08:46:00,山东,推荐,paid,703.38,51.17,652.21
O000506,U00786,2026-04-12,2026-04-12 20:55:00,山东,直播,paid,371.38,16.76,354.62
O000507,U00298,2026-04-12,2026-04-12 08:48:00,湖北,直播,paid,483.4,10.72,472.68
O000508,U00105,2026-04-12,2026-04-12 15:02:00,湖北,搜索,paid,276.51,39.7,236.81
O000509,U00127,2026-04-12,2026-04-12 21:01:00,四川,直播,paid,665.36,67.02,598.34
O000510,U00603,2026-04-12,2026-04-12 17:17:00,山东,直播,paid,347.86,48.34,299.52
O000511,U00103,2026-04-12,2026-04-12 16:30:00,山东,自然流量,paid,259.72,22.08,237.64
O000512,U00720,2026-04-12,2026-04-12 11:28:00,江苏,推荐,paid,514.47,73.07,441.4
O000513,U00026,2026-04-12,2026-04-12 10:06:00,湖北,搜索,paid,396.79,17.06,379.73
O000514,U00213,2026-04-12,2026-04-12 15:03:00,江苏,直播,paid,55.34,5.74,49.6
O000515,U00259,2026-04-12,2026-04-12 23:34:00,湖北,搜索,paid,1210.4,64.73,1145.67
O000516,U00668,2026-04-12,2026-04-12 11:27:00,江苏,自然流量,paid,1012.68,33.45,979.23
O000517,U00385,2026-04-12,2026-04-12 09:56:00,山东,自然流量,paid,229.19,40.22,188.97
O000518,U00175,2026-04-12,2026-04-12 17:46:00,上海,推荐,paid,550.52,21.37,529.15
O000519,U00693,2026-04-12,2026-04-12 16:30:00,四川,自然流量,paid,1038.51,139.49,899.02
O000520,U00339,2026-04-12,2026-04-12 10:00:00,浙江,广告,paid,777.88,34.27,743.61
O000521,U00193,2026-04-12,2026-04-12 19:40:00,上海,自然流量,paid,47.93,2.16,45.77
O000522,U00232,2026-04-12,2026-04-12 17:23:00,江苏,搜索,paid,626.76,71.15,555.61
O000523,U00413,2026-04-12,2026-04-12 16:11:00,江苏,广告,paid,286.43,39.21,247.22
O000524,U00105,2026-04-12,2026-04-12 16:51:00,湖北,自然流量,paid,179.32,20.58,158.74
O000525,U00631,2026-04-12,2026-04-12 12:09:00,北京,推荐,paid,1462.95,217.3,1245.65
O000526,U00001,2026-04-12,2026-04-12 17:32:00,江苏,搜索,paid,939.6,89.7,849.9
O000527,U00247,2026-04-12,2026-04-12 10:56:00,四川,推荐,paid,267.98,18.95,249.03
O000528,U00220,2026-04-12,,北京,广告,cancelled,1355.51,148.11,0.0
