item_id,order_id,product_id,quantity,unit_price,item_amount
I0000605,O000445,P0013,3,48.16,144.48
I0000606,O000446,P0037,1,295.82,295.82
I0000607,O000447,P0018,2,165.16,330.32
I0000608,O000447,P0060,1,525.22,525.22
I0000609,O000448,P0046,1,458.84,458.84
I0000610,O000449,P0062,3,377.19,1131.57
I0000611,O000449,P0049,1,544.83,544.83
I0000612,O000450,P0052,1,481.98,481.98
I0000613,O000451,P0031,2,469.08,938.16
I0000614,O000451,P0014,2,335.57,671.14
I0000615,O000452,P0048,1,238.95,238.95
I0000616,O000453,P0026,1,303.78,303.78
I0000617,O000454,P0013,1,51.19,51.19
I0000618,O000455,P0068,1,305.5,305.5
I0000619,O000456,P0057,1,189.6,189.6
I0000620,O000456,P0055,1,387.73,387.73
I0000621,O000457,P0038,2,261.31,522.62
I0000622,O000458,P0065,1,188.45,188.45
I0000623,O000458,P0040,1,162.95,162.95
I0000624,O000459,P0043,1,565.69,565.69
I0000625,O000459,P0008,2,665.34,1330.68
I0000626,O000460,P0071,1,565.01,565.01
I0000627,O000461,P0030,1,483.87,483.87
I0000628,O000462,P0007,1,352.5,352.5
I0000629,O000463,P0046,1,490.66,490.66
I0000630,O000463,P0025,1,340.48,340.48
I0000631,O000464,P0032,2,50.86,101.72
I0000632,O000465,P0038,1,273.66,273.66
I0000633,O000465,P0017,1,252.65,252.65
I0000634,O000466,P0039,2,582.99,1165.98
I0000635,O000467,P0053,1,211.55,211.55
I0000636,O000468,P0048,1,236.61,236.61
I0000637,O000469,P0005,1,216.66,216.66
I0000638,O000470,P0057,1,166.26,166.26
I0000639,O000471,P0034,1,175.39,175.39
I0000640,O000471,P0028,2,502.06,1004.12
I0000641,O000472,P0069,1,227.07,227.07
I0000642,O000473,P0002,1,293.23,293.23
I0000643,O000474,P0036,1,262.83,262.83
I0000644,O000475,P0003,1,567.69,567.69
I0000645,O000476,P0071,1,557.12,557.12
I0000646,O000477,P0007,1,328.29,328.29
I0000647,O000477,P0030,1,568.37,568.37
I0000648,O000478,P0003,1,582.85,582.85
I0000649,O000478,P0046,1,415.31,415.31
I0000650,O000478,P0070,1,200.64,200.64
I0000651,O000479,P0055,2,389.05,778.1
I0000652,O000480,P0004,1,382.55,382.55
I0000653,O000481,P0066,1,518.34,518.34
I0000654,O000481,P0075,1,615.05,615.05
I0000655,O000482,P0029,3,337.91,1013.73
I0000656,O000482,P0073,1,415.41,415.41
I0000657,O000482,P0065,1,222.03,222.03
I0000658,O000483,P0032,1,58.79,58.79
I0000659,O000484,P0053,1,206.8,206.8
I0000660,O000484,P0047,2,168.77,337.54
I0000661,O000484,P0011,1,138.73,138.73
I0000662,O000485,P0034,2,175.42,350.84
I0000663,O000486,P0024,1,265.99,265.99
I0000664,O000486,P0059,1,611.68,611.68
I0000665,O000487,P0066,2,516.32,1032.64
I0000666,O000488,P0044,1,265.33,265.33
I0000667,O000489,P0056,1,625.96,625.96
I0000668,O000490,P0048,1,221.8,221.8
I0000669,O000491,P0044,1,260.26,260.26
I0000670,O000492,P0027,1,377.62,377.62
I0000671,O000493,P0057,1,164.99,164.99
I0000672,O000494,P0066,1,432.26,432.26
I0000673,O000495,P0055,1,414.78,414.78
I0000674,O000495,P0057,2,184.09,368.18
I0000675,O000495,P0067,2,227.23,454.46
I0000676,O000496,P0046,2,475.08,950.16
I0000677,O000497,P0010,1,173.58,173.58
I0000678,O000498,P0005,2,218.3,436.6
I0000679,O000499,P0024,1,275.19,275.19
I0000680,O000500,P0027,1,358.91,358.91
I0000681,O000501,P0039,1,551.3,551.3
I0000682,O000501,P0030,1,540.8,540.8
I0000683,O000501,P0038,1,263.7,263.7
I0000684,O000502,P0041,1,157.98,157.98
I0000685,O000503,P0035,1,391.09,391.09
I0000686,O000504,P0055,1,381.72,381.72
I0000687,O000504,P0052,1,501.9,501.9
I0000688,O000505,P0015,2,351.69,703.38
I0000689,O000506,P0027,1,371.38,371.38
I0000690,O000507,P0028,1,483.4,483.4
I0000691,O000508,P0037,1,276.51,276.51
I0000692,O000509,P0035,2,332.68,665.36
I0000693,O000510,P0040,2,173.93,347.86
I0000694,O000511,P0038,1,259.72,259.72
I0000695,O000512,P0064,1,514.47,514.47
I0000696,O000513,P0073,1,396.79,396.79
I0000697,O000514,P0019,1,55.34,55.34
I0000698,O000515,P0005,1,217.1,217.1
I0000699,O000515,P0042,2,496.65,993.3
I0000700,O000516,P0072,2,506.34,1012.68
I0000701,O000517,P0016,1,229.19,229.19
I0000702,O000518,P0071,1,550.52,550.52
I0000703,O000519,P0073,1,414.13,414.13
I0000704,O000519,P0022,1,624.38,624.38
I0000705,O000520,P0018,1,177.38,177.38
I0000706,O000520,P0022,1,600.5,600.5
I0000707,O000521,P0013,1,47.93,47.93
I0000708,O000522,P0037,2,313.38,626.76
I0000709,O000523,P0026,1,286.43,286.43
I0000710,O000524,P0050,1,179.32,179.32
I0000711,O000525,P0030,3,487.65,1462.95
I0000712,O000526,P0066,2,469.8,939.6
I0000713,O000527,P0061,1,267.98,267.98
I0000714,O000528,P0019,1,51.77,51.77
I0000715,O000528,P0056,2,651.87,1303.74
I0000716,O000529,P0045,1,329.63,329.63
I0000717,O000529,P0055,3,454.98,1364.94
I0000718,O000530,P0040,1,190.89,190.89
I0000719,O000531,P0033,1,291.44,291.44
I0000720,O000532,P0061,1,258.49,258.49
I0000721,O000533,P0017,1,294.59,294.59
I0000722,O000533,P0011,1,143.95,143.95
I0000723,O000534,P0041,2,152.23,304.46
I0000724,O000535,P0057,1,180.33,180.33
I0000725,O000536,P0060,1,585.16,585.16
I0000726,O000537,P0003,1,604.12,604.12
I0000727,O000538,P0017,1,286.96,286.96
I0000728,O000538,P0040,1,163.98,163.98
I0000729,O000539,P0034,1,175.9,175.9
I0000730,O000540,P0069,1,245.72,245.72
I0000731,O000541,P0066,1,454.03,454.03
I0000732,O000542,P0042,1,507.95,507.95
I0000733,O000543,P0061,1,258.51,258.51
I0000734,O000544,P0059,1,632.8,632.8
I0000735,O000544,P0074,1,369.73,369.73
I0000736,O000545,P0065,1,203.54,203.54
I0000737,O000546,P0068,1,313.44,313.44
I0000738,O000547,P0045,1,323.24,323.24
I0000739,O000547,P0059,1,569.29,569.29
I0000740,O000548,P0072,2,449.89,899.78
I0000741,O000549,P0049,2,544.59,1089.18
I0000742,O000550,P0037,2,305.42,610.84
I0000743,O000551,P0065,2,211.09,422.18
I0000744,O000552,P0044,1,242.93,242.93
I0000745,O000553,P0021,1,91.31,91.31
I0000746,O000554,P0002,1,262.23,262.23
I0000747,O000555,P0034,1,167.33,167.33
I0000748,O000556,P0015,1,336.05,336.05
I0000749,O000556,P0023,1,39.81,39.81
I0000750,O000556,P0055,1,454.55,454.55
I0000751,O000557,P0006,1,57.21,57.21
I0000752,O000558,P0023,1,42.07,42.07
I0000753,O000559,P0019,1,51.16,51.16
I0000754,O000560,P0042,1,484.15,484.15
I0000755,O000561,P0055,1,455.89,455.89
I0000756,O000561,P0052,1,547.51,547.51
I0000757,O000562,P0070,2,190.05,380.1
I0000758,O000563,P0024,1,297.31,297.31
I0000759,O000564,P0054,1,59.99,59.99
I0000760,O000565,P0059,1,621.28,621.28
I0000761,O000566,P0020,2,525.87,1051.74
I0000762,O000566,P0060,1,526.52,526.52
I0000763,O000567,P0027,1,397.25,397.25
I0000764,O000568,P0073,1,452.66,452.66
I0000765,O000569,P0016,1,219.12,219.12
I0000766,O000570,P0053,1,195.04,195.04
I0000767,O000571,P0041,1,154.03,154.03
I0000768,O000571,P0065,1,217.06,217.06
I0000769,O000571,P0069,1,242.66,242.66
I0000770,O000572,P0013,1,49.69,49.69
I0000771,O000573,P0011,1,146.58,146.58
I0000772,O000574,P0003,1,536.78,536.78
I0000773,O000574,P0050,2,168.75,337.5
I0000774,O000574,P0071,1,578.26,578.26
I0000775,O000575,P0032,1,54.89,54.89
I0000776,O000576,P0021,1,99.32,99.32
I0000777,O000576,P0032,1,50.37,50.37
I0000778,O000577,P0069,1,221.14,221.14
I0000779,O000578,P0066,1,441.38,441.38
I0000780,O000578,P0057,1,168.25,168.25
I0000781,O000579,P0062,1,340.02,340.02
I0000782,O000580,P0057,1,174.81,174.81
I0000783,O000581,P0021,1,87.49,87.49
I0000784,O000582,P0033,1,301.19,301.19
I0000785,O000582,P0030,1,539.37,539.37
I0000786,O000583,P0065,1,201.44,201.44
I0000787,O000584,P0009,1,243.44,243.44
I0000788,O000585,P0002,2,302.36,604.72
I0000789,O000586,P0065,1,207.99,207.99
I0000790,O000586,P0009,1,271.63,271.63
I0000791,O000586,P0035,3,331.2,993.6
I0000792,O000587,P0030,1,580.84,580.84
I0000793,O000587,P0059,1,578.51,578.51
I0000794,O000588,P0075,1,602.43,602.43
I0000795,O000589,P0026,1,313.02,313.02
I0000796,O000590,P0059,1,594.04,594.04
I0000797,O000590,P0001,1,536.82,536.82
I0000798,O000591,P0036,1,254.95,254.95
I0000799,O000592,P0064,1,431.7,431.7
I0000800,O000593,P0025,1,349.36,349.36
I0000801,O000593,P0014,1,308.04,308.04
I0000802,O000594,P0025,1,391.31,391.31
I0000803,O000595,P0035,2,361.08,722.16
I0000804,O000595,P0030,2,509.92,1019.84
I0000805,O000596,P0054,1,68.25,68.25
I0000806,O000597,P0026,1,320.76,320.76
I0000807,O000598,P0028,1,502.66,502.66
I0000808,O000599,P0006,2,56.08,112.16
I0000809,O000600,P0044,1,252.65,252.65
I0000810,O000601,P0020,1,532.41,532.41
I0000811,O000601,P0039,1,533.56,533.56
I0000812,O000602,P0009,2,262.95,525.9
I0000813,O000603,P0059,1,569.12,569.12
I0000814,O000604,P0063,2,170.67,341.34
I0000815,O000605,P0069,1,227.17,227.17
I0000816,O000606,P0012,2,626.69,1253.38
I0000817,O000606,P0074,3,408.89,1226.67
I0000818,O000607,P0043,1,635.96,635.96
I0000819,O000608,P0050,1,160.92,160.92
I0000820,O000609,P0026,1,312.11,312.11
I0000821,O000610,P0006,1,57.78,57.78
I0000822,O000611,P0035,1,393.25,393.25
I0000823,O000612,P0027,1,390.78,390.78
I0000824,O000613,P0065,1,217.05,217.05
I0000825,O000613,P0075,1,603.85,603.85
I0000826,O000613,P0067,1,257.83,257.83
I0000827,O000614,P0059,1,590.79,590.79
I0000828,O000615,P0039,3,506.97,1520.91
I0000829,O000615,P0030,1,518.95,518.95
I0000830,O000616,P0002,1,263.74,263.74
I0000831,O000617,P0054,2,61.79,123.58
I0000832,O000618,P0021,1,85.67,85.67
I0000833,O000619,P0061,1,269.64,269.64
I0000834,O000620,P0045,2,299.5,599.0
I0000835,O000621,P0001,1,520.09,520.09
I0000836,O000622,P0064,1,505.17,505.17
I0000837,O000623,P0052,1,543.53,543.53
I0000838,O000624,P0067,1,269.4,269.4
I0000839,O000625,P0005,1,225.33,225.33
I0000840,O000625,P0050,3,153.82,461.46
I0000841,O000626,P0074,1,427.44,427.44
I0000842,O000627,P0044,1,275.1,275.1
I0000843,O000627,P0024,1,290.34,290.34
I0000844,O000628,P0070,1,189.39,189.39
I0000845,O000629,P0071,3,559.41,1678.23
I0000846,O000630,P0003,1,599.13,599.13
I0000847,O000631,P0068,1,267.3,267.3
I0000848,O000632,P0026,1,335.51,335.51
I0000849,O000633,P0018,1,159.94,159.94
I0000850,O000634,P0018,1,155.34,155.34
I0000851,O000634,P0019,3,56.76,170.28
I0000852,O000635,P0010,3,172.2,516.6
I0000853,O000635,P0029,2,304.89,609.78
I0000854,O000636,P0067,1,226.39,226.39
I0000855,O000637,P0020,1,575.81,575.81
I0000856,O000638,P0055,1,449.75,449.75
I0000857,O000639,P0047,1,175.14,175.14
I0000858,O000640,P0036,2,261.87,523.74
I0000859,O000641,P0063,1,170.85,170.85
I0000860,O000642,P0013,1,50.75,50.75
I0000861,O000643,P0059,1,607.88,607.88
I0000862,O000644,P0013,2,50.42,100.84
I0000863,O000644,P0038,2,261.42,522.84
I0000864,O000644,P0053,2,200.2,400.4
I0000865,O000645,P0021,1,95.87,95.87
I0000866,O000646,P0012,1,627.46,627.46
I0000867,O000647,P0064,1,496.26,496.26
I0000868,O000648,P0042,1,501.01,501.01
I0000869,O000648,P0003,1,587.57,587.57
I0000870,O000648,P0015,1,348.06,348.06
I0000871,O000649,P0034,1,175.36,175.36
I0000872,O000650,P0073,3,397.87,1193.61
I0000873,O000651,P0029,1,311.56,311.56
I0000874,O000652,P0053,1,207.33,207.33
I0000875,O000653,P0031,1,487.23,487.23
I0000876,O000654,P0065,1,208.01,208.01
I0000877,O000655,P0060,2,558.86,1117.72
I0000878,O000655,P0035,1,369.63,369.63
I0000879,O000655,P0074,1,427.68,427.68
I0000880,O000656,P0046,1,472.8,472.8
I0000881,O000657,P0028,1,526.27,526.27
I0000882,O000657,P0058,1,159.61,159.61
I0000883,O000657,P0040,2,192.12,384.24
I0000884,O000658,P0016,1,233.42,233.42
I0000885,O000658,P0010,1,188.47,188.47
I0000886,O000659,P0013,2,48.94,97.88
I0000887,O000660,P0040,1,183.78,183.78
I0000888,O000661,P0011,1,147.12,147.12
I0000889,O000662,P0068,1,276.83,276.83
I0000890,O000663,P0020,1,566.71,566.71
I0000891,O000663,P0048,1,240.67,240.67
I0000892,O000664,P0016,2,214.05,428.1
I0000893,O000664,P0040,1,179.69,179.69
I0000894,O000665,P0059,2,639.15,1278.3
I0000895,O000665,P0071,2,630.05,1260.1
I0000896,O000666,P0052,1,485.04,485.04
I0000897,O000667,P0067,1,253.22,253.22
I0000898,O000668,P0038,1,268.14,268.14
I0000899,O000668,P0055,1,417.87,417.87
I0000900,O000669,P0008,2,578.06,1156.12
I0000901,O000669,P0068,1,308.88,308.88
I0000902,O000670,P0025,1,373.14,373.14
I0000903,O000671,P0028,1,553.97,553.97
I0000904,O000672,P0049,1,542.85,542.85
I0000905,O000673,P0048,1,207.99,207.99
I0000906,O000673,P0052,1,549.16,549.16
I0000907,O000674,P0035,1,327.91,327.91
I0000908,O000675,P0051,1,191.62,191.62
I0000909,O000676,P0069,1,243.5,243.5
I0000910,O000677,P0051,3,183.97,551.91
I0000911,O000677,P0026,1,284.89,284.89
I0000912,O000678,P0009,1,258.75,258.75
I0000913,O000679,P0027,1,429.98,429.98
I0000914,O000679,P0041,1,177.4,177.4
I0000915,O000679,P0006,2,55.63,111.26
I0000916,O000680,P0043,1,610.42,610.42
I0000917,O000681,P0041,1,168.84,168.84
I0000918,O000682,P0014,1,288.19,288.19
I0000919,O000683,P0073,1,373.07,373.07
I0000920,O000684,P0031,1,512.58,512.58
I0000921,O000685,P0037,1,273.29,273.29
I0000922,O000686,P0059,1,650.61,650.61
I0000923,O000687,P0059,1,591.8,591.8
I0000924,O000687,P0058,1,152.01,152.01
I0000925,O000688,P0047,1,172.35,172.35
I0000926,O000688,P0060,1,579.33,579.33
I0000927,O000689,P0053,1,199.94,199.94
I0000928,O000689,P0007,2,372.68,745.36
I0000929,O000690,P0035,3,376.06,1128.18
I0000930,O000691,P0017,1,275.0,275.0
I0000931,O000692,P0007,2,347.93,695.86
I0000932,O000692,P0043,2,581.59,1163.18
I0000933,O000693,P0058,1,147.32,147.32
I0000934,O000693,P0061,1,266.18,266.18
I0000935,O000694,P0061,1,240.29,240.29
I0000936,O000695,P0049,1,520.86,520.86
I0000937,O000696,P0073,3,443.74,1331.22
I0000938,O000696,P0045,1,302.26,302.26
I0000939,O000696,P0044,1,253.89,253.89
I0000940,O000697,P0064,1,508.82,508.82
I0000941,O000698,P0004,1,392.72,392.72
I0000942,O000698,P0063,1,166.51,166.51
I0000943,O000699,P0011,1,127.15,127.15
I0000944,O000700,P0049,1,541.04,541.04
I0000945,O000700,P0050,1,164.64,164.64
I0000946,O000701,P0063,1,146.96,146.96
I0000947,O000702,P0017,2,254.3,508.6
I0000948,O000703,P0002,1,274.12,274.12
I0000949,O000704,P0016,1,215.47,215.47
I0000950,O000705,P0007,1,353.19,353.19
I0000951,O000706,P0037,1,297.41,297.41
I0000952,O000707,P0070,1,187.9,187.9
I0000953,O000708,P0038,1,275.18,275.18
I0000954,O000709,P0033,1,291.9,291.9
I0000955,O000709,P0037,1,283.11,283.11
I0000956,O000710,P0041,1,176.3,176.3
I0000957,O000711,P0062,1,354.86,354.86
I0000958,O000712,P0042,1,561.61,561.61
I0000959,O000712,P0052,1,493.82,493.82
I0000960,O000713,P0047,1,173.24,173.24
I0000961,O000714,P0035,1,328.74,328.74
I0000962,O000715,P0064,1,514.08,514.08
I0000963,O000716,P0019,1,56.42,56.42
I0000964,O000717,P0068,1,299.39,299.39
I0000965,O000718,P0027,2,409.65,819.3
I0000966,O000719,P0043,1,667.0,667.0
I0000967,O000720,P0003,1,614.52,614.52
I0000968,O000721,P0035,1,383.02,383.02
I0000969,O000721,P0009,2,241.78,483.56
I0000970,O000722,P0019,2,56.56,113.12
I0000971,O000723,P0016,1,218.05,218.05
I0000972,O000723,P0038,2,262.99,525.98
I0000973,O000723,P0008,2,606.69,1213.38
I0000974,O000724,P0054,1,62.35,62.35
I0000975,O000725,P0036,1,239.57,239.57
I0000976,O000726,P0071,1,587.42,587.42
I0000977,O000726,P0062,1,373.12,373.12
I0000978,O000727,P0073,1,374.67,374.67
I0000979,O000728,P0044,1,237.27,237.27
I0000980,O000728,P0011,1,128.0,128.0
I0000981,O000728,P0053,1,218.41,218.41
I0000982,O000729,P0031,1,519.61,519.61
I0000983,O000730,P0051,1,174.43,174.43
I0000984,O000730,P0003,1,595.75,595.75
I0000985,O000731,P0011,1,136.48,136.48
I0000986,O000732,P0035,1,363.87,363.87
I0000987,O000733,P0037,1,288.96,288.96
I0000988,O000734,P0027,1,379.21,379.21
I0000989,O000734,P0026,1,290.2,290.2
I0000990,O000734,P0073,1,396.2,396.2
I0000991,O000735,P0024,2,270.86,541.72
I0000992,O000736,P0072,1,488.29,488.29
I0000993,O000737,P0036,1,248.82,248.82
I0000994,O000737,P0001,1,488.01,488.01
I0000995,O000738,P0003,1,518.92,518.92
I0000996,O000739,P0004,1,386.0,386.0
I0000997,O000739,P0061,1,269.53,269.53
I0000998,O000739,P0023,1,43.26,43.26
I0000999,O000740,P0005,1,226.86,226.86
I0001000,O000741,P0037,1,274.93,274.93
I0001001,O000742,P0073,2,406.96,813.92
I0001002,O000743,P0059,2,610.49,1220.98
I0001003,O000744,P0075,1,601.26,601.26
I0001004,O000745,P0056,1,598.11,598.11
I0001005,O000746,P0044,2,284.11,568.22
I0001006,O000746,P0065,1,200.1,200.1
I0001007,O000747,P0051,2,195.71,391.42
I0001008,O000747,P0011,3,141.36,424.08
I0001009,O000748,P0043,1,596.56,596.56
I0001010,O000749,P0053,1,226.51,226.51
I0001011,O000750,P0065,1,223.56,223.56
I0001012,O000750,P0014,1,307.19,307.19
I0001013,O000751,P0004,1,396.06,396.06
I0001014,O000752,P0039,1,538.7,538.7
I0001015,O000753,P0045,1,338.71,338.71
I0001016,O000754,P0045,2,337.69,675.38
I0001017,O000755,P0011,1,149.31,149.31
I0001018,O000756,P0040,1,183.67,183.67
I0001019,O000757,P0004,2,415.8,831.6
I0001020,O000758,P0033,1,320.47,320.47
I0001021,O000758,P0075,1,599.37,599.37
I0001022,O000759,P0026,1,277.51,277.51
I0001023,O000759,P0062,1,391.88,391.88
I0001024,O000760,P0030,2,577.55,1155.1
I0001025,O000760,P0057,1,164.82,164.82
I0001026,O000761,P0048,1,222.69,222.69
I0001027,O000761,P0070,1,202.47,202.47
I0001028,O000762,P0018,1,152.91,152.91
I0001029,O000762,P0016,1,218.12,218.12
I0001030,O000763,P0015,1,325.76,325.76
I0001031,O000764,P0068,1,291.5,291.5
I0001032,O000765,P0062,1,345.52,345.52
I0001033,O000766,P0010,1,171.17,171.17
I0001034,O000767,P0051,1,190.15,190.15
I0001035,O000767,P0004,1,416.25,416.25
I0001036,O000768,P0021,1,87.18,87.18
I0001037,O000768,P0031,1,494.74,494.74
I0001038,O000769,P0044,1,280.86,280.86
I0001039,O000769,P0039,2,549.08,1098.16
I0001040,O000769,P0069,1,235.26,235.26
I0001041,O000770,P0009,1,241.38,241.38
I0001042,O000771,P0025,1,356.18,356.18
I0001043,O000772,P0018,2,172.73,345.46
I0001044,O000773,P0016,1,249.32,249.32
I0001045,O000774,P0032,1,57.89,57.89
I0001046,O000775,P0071,1,647.33,647.33
I0001047,O000775,P0051,1,181.82,181.82
I0001048,O000775,P0001,2,528.49,1056.98
I0001049,O000776,P0056,1,581.48,581.48
I0001050,O000777,P0069,1,236.43,236.43
I0001051,O000778,P0029,1,334.02,334.02
I0001052,O000779,P0050,1,174.08,174.08
I0001053,O000780,P0053,1,204.92,204.92
I0001054,O000781,P0050,1,161.16,161.16
I0001055,O000782,P0049,1,550.68,550.68
I0001056,O000783,P0050,2,173.76,347.52
I0001057,O000784,P0041,1,155.61,155.61
I0001058,O000785,P0009,1,268.0,268.0
I0001059,O000786,P0056,1,595.05,595.05
I0001060,O000787,P0026,2,336.73,673.46
I0001061,O000788,P0011,1,133.35,133.35
I0001062,O000789,P0030,2,543.22,1086.44
I0001063,O000790,P0026,1,283.34,283.34
I0001064,O000790,P0010,2,168.73,337.46
I0001065,O000791,P0002,1,264.64,264.64
I0001066,O000792,P0017,1,281.67,281.67
I0001067,O000793,P0006,1,55.94,55.94
I0001068,O000794,P0068,3,311.78,935.34
I0001069,O000794,P0060,1,575.05,575.05
I0001070,O000795,P0005,1,217.14,217.14
I0001071,O000796,P0063,1,144.83,144.83
I0001072,O000797,P0032,1,59.91,59.91
I0001073,O000798,P0054,3,59.63,178.89
I0001074,O000799,P0056,1,603.18,603.18
I0001075,O000800,P0065,1,226.68,226.68
I0001076,O000801,P0042,1,474.28,474.28
I0001077,O000802,P0071,1,617.7,617.7
I0001078,O000803,P0035,1,392.89,392.89
I0001079,O000803,P0019,1,50.68,50.68
I0001080,O000804,P0020,1,533.07,533.07
I0001081,O000805,P0009,1,273.75,273.75
I0001082,O000806,P0072,1,498.0,498.0
I0001083,O000807,P0036,2,268.83,537.66
I0001084,O000808,P0052,2,505.96,1011.92
I0001085,O000808,P0007,2,365.2,730.4
I0001086,O000808,P0039,2,521.66,1043.32
I0001087,O000809,P0052,1,513.7,513.7
I0001088,O000810,P0056,2,585.78,1171.56
I0001089,O000810,P0052,1,482.1,482.1
I0001090,O000811,P0056,2,602.25,1204.5
I0001091,O000812,P0011,2,126.52,253.04
I0001092,O000813,P0023,1,41.01,41.01
I0001093,O000814,P0013,1,49.02,49.02
I0001094,O000815,P0035,1,371.38,371.38
I0001095,O000816,P0037,1,312.46,312.46
I0001096,O000817,P0054,2,67.1,134.2
I0001097,O000817,P0031,1,472.7,472.7
I0001098,O000818,P0043,1,627.58,627.58
I0001099,O000819,P0039,2,569.43,1138.86
I0001100,O000819,P0027,1,386.41,386.41
I0001101,O000820,P0051,2,195.05,390.1
I0001102,O000821,P0024,2,268.46,536.92
I0001103,O000821,P0001,1,481.15,481.15
I0001104,O000822,P0036,2,265.93,531.86
I0001105,O000823,P0062,1,403.75,403.75
I0001106,O000824,P0068,3,293.03,879.09
I0001107,O000825,P0069,3,221.93,665.79
I0001108,O000826,P0074,2,415.27,830.54
I0001109,O000826,P0030,1,505.84,505.84
I0001110,O000827,P0006,1,60.98,60.98
I0001111,O000828,P0040,1,179.34,179.34
I0001112,O000828,P0007,1,365.01,365.01
I0001113,O000829,P0002,1,259.48,259.48
I0001114,O000830,P0033,1,345.06,345.06
I0001115,O000831,P0009,1,235.74,235.74
I0001116,O000832,P0069,1,207.13,207.13
I0001117,O000833,P0012,3,572.37,1717.11
I0001118,O000834,P0056,2,663.12,1326.24
I0001119,O000834,P0014,1,298.4,298.4
I0001120,O000835,P0064,1,468.35,468.35
I0001121,O000836,P0003,3,620.53,1861.59
I0001122,O000837,P0067,1,250.21,250.21
I0001123,O000837,P0072,1,466.26,466.26
I0001124,O000838,P0069,2,214.71,429.42
I0001125,O000839,P0036,3,278.75,836.25
I0001126,O000839,P0044,1,259.26,259.26
I0001127,O000839,P0053,1,202.76,202.76
I0001128,O000840,P0013,1,44.37,44.37
I0001129,O000841,P0030,1,566.36,566.36
I0001130,O000841,P0007,1,364.22,364.22
I0001131,O000842,P0040,1,168.48,168.48
I0001132,O000842,P0054,1,57.43,57.43
I0001133,O000842,P0012,2,624.05,1248.1
I0001134,O000843,P0072,2,438.33,876.66
I0001135,O000844,P0028,1,471.12,471.12
I0001136,O000845,P0056,1,649.57,649.57
I0001137,O000846,P0016,1,220.8,220.8
I0001138,O000847,P0075,1,625.62,625.62
I0001139,O000848,P0028,1,469.71,469.71
I0001140,O000849,P0019,1,53.39,53.39
I0001141,O000850,P0026,2,286.04,572.08
I0001142,O000851,P0007,1,356.5,356.5
I0001143,O000852,P0037,1,287.84,287.84
I0001144,O000853,P0036,2,278.16,556.32
I0001145,O000854,P0029,3,332.79,998.37
I0001146,O000855,P0067,2,257.68,515.36
I0001147,O000856,P0072,2,468.16,936.32
I0001148,O000857,P0071,1,590.56,590.56
I0001149,O000858,P0035,1,372.34,372.34
I0001150,O000859,P0044,1,272.63,272.63
I0001151,O000860,P0018,1,178.6,178.6
I0001152,O000861,P0018,1,157.13,157.13
I0001153,O000862,P0058,1,149.23,149.23
I0001154,O000862,P0027,1,418.8,418.8
I0001155,O000862,P0012,2,617.82,1235.64
I0001156,O000863,P0001,2,522.17,1044.34
I0001157,O000864,P0001,1,507.62,507.62
I0001158,O000865,P0036,1,271.04,271.04
I0001159,O000866,P0059,1,599.1,599.1
I0001160,O000867,P0039,1,504.65,504.65
I0001161,O000867,P0056,2,625.54,1251.08
I0001162,O000868,P0021,1,84.77,84.77
